"","week.day","hour","Leeds.trains","Leeds.av.delay","Sheffield.trains","Sheffield.av.delay","Nottingham.trains","Nottingham.av.delay","arrival.to","arrival.time","arrival.schedule","delay.secs","train_code"
"11334","Saturday",18,37,0.5,22,2.75,11,0,"NTNG","18:59:50","18:58:00",110,"1Y49"
"11335","Saturday",20,36,0,25,2.5,12,1,"NTNG","20:59:00","20:58:00",60,"1Y57"
"11336","Sunday",13,24,0,13,0,5,0,"NTNG","13:55:23","13:58:00",-157,"1Y29"
"11337","Tuesday",18,45,0.5,23,2.5,14,0,"NTNG","18:54:53","18:58:00",-187,"1Y49"
"11338","Thursday",13,39,0,26,0,14,0,"NTNG","13:54:49","13:58:00",-191,"1Y29"
"11339","Wednesday",17,41,0.5,23,2.5,15,0,"NTNG","17:59:23","17:58:00",83,"1Y45"
"11340","Monday",18,46,0.5,21,0.5,14,0,"NTNG","18:57:19","18:58:00",-41,"1Y49"
"11341","Tuesday",10,38,0,21,0,14,0,"NTNG","10:53:29","10:58:00",-271,"1Y17"
"11342","Monday",13,40,0.5,23,0,14,0,"NTNG","13:51:56","13:58:00",-364,"1Y29"
"11343","Friday",15,37,0,22,3,14,0,"NTNG","15:59:15","15:58:00",75,"1Y37"
"11344","Thursday",12,39,0,25,0.5,14,0,"NTNG","12:54:53","12:58:00",-187,"1Y25"
"11345","Wednesday",12,39,2.5,23,2,14,0,"NTNG","12:53:00","12:58:00",-300,"1Y25"
"11346","Sunday",17,28,0.25,15,0,7,0,"NTNG","17:59:27","17:58:00",87,"1Y45"
"11347","Tuesday",16,39,0,22,0,14,0,"NTNG","16:54:20","16:58:00",-220,"1Y41"
"11348","Tuesday",9,40,1.75,21,0,13,1,"NTNG","09:54:27","09:58:00",-213,"1Y13"
"11349","Friday",14,38,0,22,0,14,0,"NTNG","14:57:40","14:58:00",-20,"1Y33"
"11350","Tuesday",16,39,0,23,1,14,0,"NTNG","16:52:30","16:58:00",-330,"1Y41"
"11351","Saturday",12,35,1,19,0.5,12,0,"NTNG","13:02:24","12:58:00",264,"1Y25"
"11352","Monday",12,39,0,22,1,14,0,"NTNG","12:54:00","12:58:00",-240,"1Y25"
"11353","Saturday",8,37,0,20,0,11,0.5,"NTNG","08:57:42","08:58:00",-18,"1Y09"
"11354","Friday",13,40,0,20,0,14,0,"NTNG","13:55:26","13:58:00",-154,"1Y29"
"11355","Saturday",19,40,0,23,0,12,0,"NTNG","19:55:53","19:58:00",-127,"1Y53"
"11356","Monday",20,43,3,20,0.25,11,0.5,"NTNG","20:54:29","20:58:00",-211,"1Y57"
"11357","Wednesday",11,39,0,22,2,14,0,"NTNG","11:54:21","11:58:00",-219,"1Y21"
"11358","Wednesday",7,33,0,19,0,11,0,"NTNG","07:53:36","07:58:00",-264,"1Y05"
"11359","Tuesday",17,42,0.25,23,0,15,0,"NTNG","17:56:50","17:58:00",-70,"1Y45"
"11360","Wednesday",20,41,5,24,3.75,11,0,"NTNG","21:02:39","20:58:00",279,"1Y57"
"11361","Thursday",18,46,0.75,22,1.5,14,0.5,"NTNG","19:18:24","18:58:00",1224,"1Y49"
"11362","Saturday",15,37,0,22,0,12,0,"NTNG","15:54:39","15:58:00",-201,"1Y37"
"11363","Wednesday",9,42,0,20,0,12,0,"NTNG","09:54:08","09:58:00",-232,"1Y13"
"11364","Friday",7,35,0,17,0,11,0,"NTNG","07:52:40","07:58:00",-320,"1Y05"
"11365","Wednesday",17,42,0,22,0.25,15,0,"NTNG","18:01:35","17:58:00",215,"1Y45"
"11366","Tuesday",7,34,0,19,0,11,0,"NTNG","08:01:17","07:58:00",197,"1Y05"
"11367","Friday",8,39,0.5,22,0,13,0,"NTNG","08:56:46","08:58:00",-74,"1Y09"
"11368","Monday",11,28,0.5,24,0,14,0,"NTNG","11:59:32","11:58:00",92,"1Y21"
"11369","Tuesday",17,42,0,25,1,15,0,"NTNG","17:54:31","17:58:00",-209,"1Y45"
"11370","Tuesday",19,40,2.5,21,2,13,2,"NTNG","20:21:55","19:58:00",1435,"1Y53"
"11371","Wednesday",10,41,0.5,24,0,14,0,"NTNG","10:53:49","10:58:00",-251,"1Y17"
"11372","Thursday",15,37,0,22,1,14,0,"NTNG","16:16:16","15:58:00",1096,"1Y37"
"11373","Thursday",14,38,0,25,0,14,0,"NTNG","14:55:51","14:58:00",-129,"1Y33"
"11374","Friday",12,36,0,20,0,14,0,"NTNG","13:03:21","12:58:00",321,"1Y25"
"11375","Sunday",17,25,0,10,0,7,0,"NTNG","17:57:37","17:58:00",-23,"1Y45"
"11376","Sunday",10,23,0,9,0,5,0,"NTNG","10:54:30","10:58:00",-210,"1Y17"
"11377","Thursday",12,38,0.25,22,0.25,14,0,"NTNG","12:54:03","12:58:00",-237,"1Y25"
"11378","Monday",16,37,1,24,0.5,14,0,"NTNG","16:54:19","16:58:00",-221,"1Y41"
"11379","Thursday",15,40,0,23,0,14,0,"NTNG","15:54:09","15:58:00",-231,"1Y37"
"11380","Wednesday",16,35,0,22,0,14,0,"NTNG","16:53:42","16:58:00",-258,"1Y41"
"11381","Saturday",13,36,1,11,1.5,13,0,"NTNG","14:37:24","13:58:00",2364,"1Y29"
"11382","Tuesday",16,39,0,18,0,15,0,"NTNG","16:59:43","16:58:00",103,"1Y41"
"11383","Friday",17,44,3,24,2.25,13,1,"NTNG","17:54:26","17:58:00",-214,"1Y45"
"11384","Sunday",15,24,0,16,0,7,0,"NTNG","15:58:36","15:58:00",36,"1Y37"
"11385","Wednesday",14,39,0,23,0,14,0,"NTNG","14:56:17","14:58:00",-103,"1Y33"
"11386","Sunday",18,26,0.25,21,0,8,0,"NTNG","19:01:18","18:58:00",198,"1Y49"
"11387","Tuesday",20,38,0,21,0,11,0,"NTNG","20:55:55","20:58:00",-125,"1Y57"
"11388","Thursday",8,37,0,21,0,13,0,"NTNG","09:08:48","08:58:00",648,"1Y09"
"11389","Wednesday",13,41,0,24,1,14,0,"NTNG","14:02:47","13:58:00",287,"1Y29"
"11390","Monday",9,40,1.25,20,0,14,0,"NTNG","09:57:06","09:58:00",-54,"1Y13"
"11391","Monday",14,40,0.5,23,1,14,0,"NTNG","14:53:32","14:58:00",-268,"1Y33"
"11392","Tuesday",12,41,0,22,0.25,14,0,"NTNG","13:04:30","12:58:00",390,"1Y25"
"11393","Wednesday",7,31,0,15,0,11,0,"NTNG","07:52:04","07:58:00",-356,"1Y05"
"11394","Saturday",17,35,0,25,0,13,0,"NTNG","17:56:34","17:58:00",-86,"1Y45"
"11395","Sunday",17,28,0,14,0,9,0,"NTNG","17:58:53","17:58:00",53,"1Y45"
"11396","Friday",18,44,1,22,1,14,0,"NTNG","18:57:06","18:58:00",-54,"1Y49"
"11397","Monday",18,46,0,23,0,14,0,"NTNG","18:52:42","18:58:00",-318,"1Y49"
"11398","Thursday",18,49,1.5,21,0,14,0,"NTNG","18:57:53","18:58:00",-7,"1Y49"
"11399","Saturday",17,37,0,26,1.25,13,0,"NTNG","17:54:16","17:58:00",-224,"1Y45"
"11400","Wednesday",9,39,0,20,0,13,0,"NTNG","09:55:09","09:58:00",-171,"1Y13"
"11401","Saturday",20,35,0,24,0.5,11,0,"NTNG","20:54:10","20:58:00",-230,"1Y57"
"11402","Sunday",14,19,0,17,-0.5,7,0,"NTNG","14:55:44","14:58:00",-136,"1Y33"
"11403","Thursday",12,40,0,24,0,14,0,"NTNG","12:54:11","12:58:00",-229,"1Y25"
"11404","Thursday",13,40,0.25,26,1.5,14,0,"NTNG","13:57:19","13:58:00",-41,"1Y29"
"11405","Saturday",16,35,0,22,1,14,0,"NTNG","16:58:21","16:58:00",21,"1Y41"
"11406","Thursday",19,43,0,24,0,14,0,"NTNG","19:54:04","19:58:00",-236,"1Y53"
"11407","Monday",12,39,0.5,24,0,14,0,"NTNG","12:55:15","12:58:00",-165,"1Y25"
"11408","Friday",17,41,0.5,20,0,13,1.5,"NTNG","18:00:00","17:58:00",120,"1Y45"
"11409","Thursday",19,42,1.5,22,0,13,0,"NTNG","19:57:09","19:58:00",-51,"1Y53"
"11410","Friday",10,41,0,23,0,14,0,"NTNG","10:59:11","10:58:00",71,"1Y17"
"11411","Saturday",9,42,0,23,1,12,0,"NTNG","09:51:51","09:58:00",-369,"1Y13"
"11412","Sunday",20,27,0,18,0,6,0,"NTNG","20:55:16","20:58:00",-164,"1Y57"
"11413","Tuesday",16,36,0,23,0,14,0,"NTNG","16:52:44","16:58:00",-316,"1Y41"
"11414","Monday",9,37,5,20,2.5,11,0,"NTNG","10:06:01","09:58:00",481,"1Y13"
"11415","Thursday",7,32,0,18,0,11,0,"NTNG","07:53:03","07:58:00",-297,"1Y05"
"11416","Friday",13,42,0.5,23,0,14,0,"NTNG","13:55:29","13:58:00",-151,"1Y29"
"11417","Wednesday",14,37,0,21,0,14,0,"NTNG","14:54:48","14:58:00",-192,"1Y33"
"11418","Friday",7,34,0,17,0,11,0,"NTNG","07:56:06","07:58:00",-114,"1Y05"
"11419","Wednesday",7,31,0,17,0,11,0,"NTNG","07:57:57","07:58:00",-3,"1Y05"
"11420","Thursday",12,40,0.5,22,0,14,0,"NTNG","12:57:41","12:58:00",-19,"1Y25"
"11421","Wednesday",8,39,0,20,0.5,13,0,"NTNG","09:01:40","08:58:00",220,"1Y09"
"11422","Tuesday",18,46,0,24,0,14,0,"NTNG","18:53:41","18:58:00",-259,"1Y49"
"11423","Monday",15,39,0,24,0,14,0,"NTNG","15:58:01","15:58:00",1,"1Y37"
"11424","Saturday",16,35,0.5,22,1.75,13,0,"NTNG","16:54:29","16:58:00",-211,"1Y41"
"11425","Monday",11,36,0,20,0,15,0,"NTNG","11:53:47","11:58:00",-253,"1Y21"
"11426","Tuesday",12,39,0,26,0.5,14,0,"NTNG","12:53:29","12:58:00",-271,"1Y25"
"11427","Saturday",17,38,1.5,23,3,13,0,"NTNG","17:59:29","17:58:00",89,"1Y45"
"11428","Wednesday",16,38,0,20,0.75,14,0,"NTNG","16:53:21","16:58:00",-279,"1Y41"
"11429","Tuesday",15,38,0,24,0,14,0,"NTNG","15:56:59","15:58:00",-61,"1Y37"
"11430","Tuesday",8,40,0,21,0.5,14,0,"NTNG","08:55:50","08:58:00",-130,"1Y09"
"11431","Tuesday",14,38,0.5,22,0.25,14,0,"NTNG","14:59:30","14:58:00",90,"1Y33"
"11432","Tuesday",20,38,0.5,22,0,9,0,"NTNG","20:59:20","20:58:00",80,"1Y57"
"11433","Sunday",12,24,0,11,0,8,0,"NTNG","12:57:28","12:58:00",-32,"1Y25"
"11434","Thursday",11,37,1,23,0,15,0,"NTNG","11:53:46","11:58:00",-254,"1Y21"
"11435","Thursday",9,42,1,20,0.5,12,0,"NTNG","09:56:23","09:58:00",-97,"1Y13"
"11436","Monday",8,39,0.5,18,0,12,0,"NTNG","08:55:24","08:58:00",-156,"1Y09"
"11437","Thursday",14,40,0,22,0,14,0,"NTNG","14:53:21","14:58:00",-279,"1Y33"
"11438","Friday",14,38,0,20,0.5,14,0,"NTNG","14:58:31","14:58:00",31,"1Y33"
"11439","Wednesday",18,44,0.5,24,0,14,0,"NTNG","18:54:44","18:58:00",-196,"1Y49"
"11440","Monday",10,37,0,24,1.25,14,0.5,"NTNG","10:56:21","10:58:00",-99,"1Y17"
"11441","Thursday",8,39,1,20,0.5,13,0,"NTNG","08:57:43","08:58:00",-17,"1Y09"
"11442","Thursday",7,31,0,17,0,12,0,"NTNG","07:52:39","07:58:00",-321,"1Y05"
"11443","Wednesday",14,33,0,25,1,14,0,"NTNG","14:53:39","14:58:00",-261,"1Y33"
"11444","Wednesday",10,42,0,24,0,14,0,"NTNG","10:54:07","10:58:00",-233,"1Y17"
"11445","Wednesday",20,35,0,21,0,13,0,"NTNG","20:55:37","20:58:00",-143,"1Y57"
"11446","Tuesday",15,40,0,22,1,14,0,"NTNG","15:53:39","15:58:00",-261,"1Y37"
"11447","Thursday",9,42,0,21,0,13,0,"NTNG","09:55:03","09:58:00",-177,"1Y13"
"11448","Wednesday",19,41,3,24,1.5,12,0,"NTNG","19:59:06","19:58:00",66,"1Y53"
"11449","Thursday",9,42,0,21,0,14,0,"NTNG","09:52:03","09:58:00",-357,"1Y13"
"11450","Friday",15,36,0.5,22,0,14,0,"NTNG","15:55:36","15:58:00",-144,"1Y37"
"11451","Sunday",12,23,0,9,1,9,0,"NTNG","12:53:59","12:58:00",-241,"1Y25"
"11452","Friday",16,37,0.5,21,0.5,14,0,"NTNG","16:57:59","16:58:00",-1,"1Y41"
"11453","Friday",15,36,0,21,0.5,14,0,"NTNG","15:55:49","15:58:00",-131,"1Y37"
"11454","Wednesday",13,42,0.5,23,0,14,0,"NTNG","13:52:58","13:58:00",-302,"1Y29"
"11455","Thursday",10,40,0,26,0,13,0,"NTNG","10:54:33","10:58:00",-207,"1Y17"
"11456","Monday",14,40,0,23,0,14,0,"NTNG","14:52:58","14:58:00",-302,"1Y33"
"11457","Tuesday",20,40,0.5,22,0.25,11,0,"NTNG","20:54:55","20:58:00",-185,"1Y57"
"11458","Thursday",13,39,0,27,1,14,0,"NTNG","14:03:14","13:58:00",314,"1Y29"
"11459","Friday",10,42,0,24,0,13,-1,"NTNG","10:53:24","10:58:00",-276,"1Y17"
"11460","Tuesday",13,40,1.75,22,0,13,0,"NTNG","13:54:23","13:58:00",-217,"1Y29"
"11461","Friday",14,39,0,24,0.5,14,0,"NTNG","14:53:06","14:58:00",-294,"1Y33"
"11462","Friday",19,36,2,24,2.5,11,0,"NTNG","19:59:04","19:58:00",64,"1Y53"
"11463","Sunday",16,25,2,19,0,8,0,"NTNG","16:55:58","16:58:00",-122,"1Y41"
"11464","Friday",15,37,0,22,0,14,0,"NTNG","16:11:44","15:58:00",824,"1Y37"
"11465","Sunday",11,26,3,11,0,3,0,"NTNG","11:55:13","11:58:00",-167,"1Y21"
"11466","Friday",12,42,4.5,25,2,14,0,"NTNG","12:54:37","12:58:00",-203,"1Y25"
"11467","Friday",18,43,4.5,22,3.75,14,0.25,"NTNG","18:56:54","18:58:00",-66,"1Y49"
"11468","Sunday",17,27,0,17,1,8,0,"NTNG","18:00:38","17:58:00",158,"1Y45"
"11469","Friday",7,32,0,17,0,11,0,"NTNG","07:54:07","07:58:00",-233,"1Y05"
"11470","Wednesday",7,32,0,19,0,11,0,"NTNG","07:52:12","07:58:00",-348,"1Y05"
"11471","Wednesday",20,39,0,23,0,11,0,"NTNG","20:53:49","20:58:00",-251,"1Y57"
"11472","Monday",14,42,0.5,26,1.75,14,0,"NTNG","14:52:58","14:58:00",-302,"1Y33"
"11473","Thursday",17,43,0.5,24,0,16,0,"NTNG","17:59:58","17:58:00",118,"1Y45"
"11474","Tuesday",15,38,0.75,21,0,14,0,"NTNG","15:55:15","15:58:00",-165,"1Y37"
"11475","Saturday",10,30,0,24,0,13,0,"NTNG","10:53:38","10:58:00",-262,"1Y17"
"11476","Wednesday",11,41,0.5,23,0,14,0,"NTNG","11:53:05","11:58:00",-295,"1Y21"
"11477","Monday",9,40,2,19,0.5,13,0,"NTNG","09:58:47","09:58:00",47,"1Y13"
"11478","Sunday",13,26,0,14,0,5,0,"NTNG","13:55:12","13:58:00",-168,"1Y29"
"11479","Monday",16,41,0,25,0,14,0,"NTNG","16:52:42","16:58:00",-318,"1Y41"
"11480","Monday",14,37,0.5,24,1.5,14,0,"NTNG","14:54:49","14:58:00",-191,"1Y33"
"11481","Tuesday",14,40,0,27,1,14,0,"NTNG","14:56:58","14:58:00",-62,"1Y33"
"11482","Tuesday",16,38,0,19,0.5,14,0,"NTNG","16:55:00","16:58:00",-180,"1Y41"
"11483","Tuesday",8,40,0,20,0,13,0,"NTNG","09:00:10","08:58:00",130,"1Y09"
"11484","Thursday",19,41,4.5,23,4.5,11,3.5,"NTNG","20:08:08","19:58:00",608,"1Y53"
"11485","Friday",11,42,0,20,0,13,0,"NTNG","11:53:41","11:58:00",-259,"1Y21"
"11486","Thursday",8,39,2,20,2.75,13,0,"NTNG","08:59:08","08:58:00",68,"1Y09"
"11487","Friday",14,38,0,24,1,14,0,"NTNG","14:52:24","14:58:00",-336,"1Y33"
"11488","Monday",12,35,0.5,21,0.5,14,0,"NTNG","13:00:25","12:58:00",145,"1Y25"
"11489","Tuesday",17,44,0.75,23,0,15,0,"NTNG","17:59:35","17:58:00",95,"1Y45"
"11490","Tuesday",10,45,0.5,25,0,13,0,"NTNG","10:54:48","10:58:00",-192,"1Y17"
"11491","Monday",7,35,0,18,0,11,0,"NTNG","07:55:12","07:58:00",-168,"1Y05"
"11492","Thursday",8,40,0.75,22,0,13,0,"NTNG","09:02:15","08:58:00",255,"1Y09"
"11493","Tuesday",17,43,0,25,0,15,0,"NTNG","17:54:59","17:58:00",-181,"1Y45"
"11494","Monday",18,46,0,22,0.75,14,0,"NTNG","18:56:04","18:58:00",-116,"1Y49"
"11495","Wednesday",18,41,3,24,1,13,0,"NTNG","18:56:09","18:58:00",-111,"1Y49"
"11496","Monday",19,42,0.5,21,0,12,0,"NTNG","19:58:10","19:58:00",10,"1Y53"
"11497","Thursday",14,37,0.5,20,0,14,0,"NTNG","14:54:02","14:58:00",-238,"1Y33"
"11498","Tuesday",10,40,0,22,0.5,14,0,"NTNG","10:54:13","10:58:00",-227,"1Y17"
"11499","Friday",11,38,0.25,21,0,13,0.5,"NTNG","11:58:58","11:58:00",58,"1Y21"
"11500","Friday",19,41,1.5,20,0,13,0,"NTNG","19:57:52","19:58:00",-8,"1Y53"
"11501","Thursday",15,38,0,22,1.25,14,0,"NTNG","15:53:51","15:58:00",-249,"1Y37"
"11502","Saturday",10,36,0,25,0,13,0,"NTNG","10:53:47","10:58:00",-253,"1Y17"
"11503","Monday",7,31,0,17,0,11,0,"NTNG","07:52:25","07:58:00",-335,"1Y05"
"11504","Tuesday",7,33,0,16,0,11,0,"NTNG","07:52:43","07:58:00",-317,"1Y05"
"11505","Tuesday",10,37,0,21,0,14,0,"NTNG","10:52:55","10:58:00",-305,"1Y17"
"11506","Tuesday",14,38,0,21,1,15,0,"NTNG","14:52:55","14:58:00",-305,"1Y33"
"11507","Friday",8,38,0.5,22,0.25,12,0,"NTNG","08:56:37","08:58:00",-83,"1Y09"
"11508","Saturday",14,37,1,22,0,13,0,"NTNG","15:01:26","14:58:00",206,"1Y33"
"11509","Tuesday",9,38,2,21,0,13,0,"NTNG","09:57:39","09:58:00",-21,"1Y13"
"11510","Tuesday",11,40,0,20,0,12,0,"NTNG","11:52:24","11:58:00",-336,"1Y21"
"11511","Tuesday",17,42,0.5,23,0,15,0,"NTNG","17:58:29","17:58:00",29,"1Y45"
"11512","Friday",19,40,1,22,2.25,13,0,"NTNG","19:54:32","19:58:00",-208,"1Y53"
"11513","Friday",12,40,1.75,21,0.5,13,0,"NTNG","12:52:41","12:58:00",-319,"1Y25"
"11514","Tuesday",7,32,0,18,0,11,0,"NTNG","07:52:56","07:58:00",-304,"1Y05"
"11515","Tuesday",11,42,0.5,22,0,14,0,"NTNG","11:53:34","11:58:00",-266,"1Y21"
"11516","Wednesday",18,46,0,25,0,13,0,"NTNG","18:53:24","18:58:00",-276,"1Y49"
"11517","Tuesday",14,39,1,21,2,14,0,"NTNG","14:53:52","14:58:00",-248,"1Y33"
"11518","Friday",11,42,0,20,0,13,0,"NTNG","11:55:29","11:58:00",-151,"1Y21"
"11519","Wednesday",13,40,0,24,0,13,0,"NTNG","14:00:26","13:58:00",146,"1Y29"
"11520","Tuesday",10,41,0,23,0,13,0,"NTNG","10:54:14","10:58:00",-226,"1Y17"
"11521","Tuesday",16,36,0,19,0,13,0,"NTNG","16:56:23","16:58:00",-97,"1Y41"
"11522","Tuesday",17,45,0,23,0,15,0,"NTNG","17:57:24","17:58:00",-36,"1Y45"
"11523","Tuesday",18,46,1,23,0,13,0,"NTNG","19:02:31","18:58:00",271,"1Y49"
"11524","Friday",10,40,0,23,0.5,14,0,"NTNG","10:53:40","10:58:00",-260,"1Y17"
"11525","Tuesday",7,30,0,18,0,11,0,"NTNG","07:54:35","07:58:00",-205,"1Y05"
"11526","Wednesday",9,42,1,21,0,13,0,"NTNG","09:53:00","09:58:00",-300,"1Y13"
"11527","Wednesday",7,34,0,17,0,11,0,"NTNG","08:00:25","07:58:00",145,"1Y05"
"11528","Sunday",17,27,0.5,17,0,9,0,"NTNG","17:56:15","17:58:00",-105,"1Y45"
"11529","Wednesday",15,40,0.25,25,0,14,0,"NTNG","15:54:01","15:58:00",-239,"1Y37"
"11530","Saturday",20,36,0.5,23,1,11,0,"NTNG","20:52:34","20:58:00",-326,"1Y57"
"11531","Friday",17,40,0,25,2,15,0,"NTNG","17:57:08","17:58:00",-52,"1Y45"
"11532","Tuesday",7,32,0,17,0,11,0,"NTNG","07:51:51","07:58:00",-369,"1Y05"
"11533","Tuesday",12,36,0.5,22,1,14,0,"NTNG","12:53:07","12:58:00",-293,"1Y25"
"11534","Monday",9,39,0,21,0,13,0,"NTNG","09:54:19","09:58:00",-221,"1Y13"
"11535","Sunday",20,27,0.5,18,1.75,8,0,"NTNG","20:56:47","20:58:00",-73,"1Y57"
"11536","Sunday",14,22,0,11,0,7,0,"NTNG","14:57:54","14:58:00",-6,"1Y33"
"11537","Friday",20,40,3.25,22,0.25,11,0,"NTNG","21:00:48","20:58:00",168,"1Y57"
"11538","Tuesday",11,39,0.5,25,2.5,14,0,"NTNG","11:54:11","11:58:00",-229,"1Y21"
"11539","Tuesday",13,43,0.5,22,0,14,0,"NTNG","13:57:58","13:58:00",-2,"1Y29"
"11540","Tuesday",20,39,1.5,24,7,10,0.5,"NTNG","20:53:50","20:58:00",-250,"1Y57"
"11541","Monday",14,38,0.75,19,0.5,15,0,"NTNG","14:54:27","14:58:00",-213,"1Y33"
"11542","Tuesday",11,36,0,23,1,14,0,"NTNG","11:55:14","11:58:00",-166,"1Y21"
"11543","Saturday",12,34,0,21,1.5,13,0,"NTNG","12:53:44","12:58:00",-256,"1Y25"
"11544","Friday",18,46,0.75,24,0.75,14,0,"NTNG","18:53:32","18:58:00",-268,"1Y49"
"11545","Sunday",16,23,0,22,0.5,8,0,"NTNG","16:55:39","16:58:00",-141,"1Y41"
"11546","Tuesday",20,40,1,23,1,11,0,"NTNG","20:52:50","20:58:00",-310,"1Y57"
"11547","Tuesday",18,43,1,24,0,13,2,"NTNG","18:54:44","18:58:00",-196,"1Y49"
"11548","Monday",15,39,1,21,0,14,0,"NTNG","15:59:26","15:58:00",86,"1Y37"
"11549","Sunday",12,19,0,13,0,7,0,"NTNG","12:56:42","12:58:00",-78,"1Y25"
"11550","Thursday",14,34,0,22,0,14,0,"NTNG","14:55:27","14:58:00",-153,"1Y33"
"11551","Monday",16,38,0,20,0,14,0,"NTNG","16:57:11","16:58:00",-49,"1Y41"
"11552","Wednesday",16,36,0,23,0.5,14,0,"NTNG","16:54:34","16:58:00",-206,"1Y41"
"11553","Wednesday",11,41,0,22,0,14,0,"NTNG","11:58:06","11:58:00",6,"1Y21"
"11554","Sunday",17,28,0,20,1,10,0,"NTNG","17:56:49","17:58:00",-71,"1Y45"
"11555","Wednesday",16,39,0,22,1,14,0,"NTNG","16:54:55","16:58:00",-185,"1Y41"
"11556","Thursday",13,38,0,24,0.25,14,0,"NTNG","13:55:00","13:58:00",-180,"1Y29"
"11557","Friday",7,32,0,19,0,11,0,"NTNG","07:53:35","07:58:00",-265,"1Y05"
"11558","Thursday",16,36,0.25,21,0,14,0,"NTNG","16:53:13","16:58:00",-287,"1Y41"
"11559","Tuesday",11,38,0.5,17,0,14,0,"NTNG","12:00:53","11:58:00",173,"1Y21"
"11560","Wednesday",12,39,0.5,18,2,14,0,"NTNG","12:53:29","12:58:00",-271,"1Y25"
"11561","Thursday",12,40,0,23,0.5,14,0,"NTNG","12:56:28","12:58:00",-92,"1Y25"
"11562","Wednesday",19,40,2.25,22,3.75,15,2,"NTNG","19:55:28","19:58:00",-152,"1Y53"
"11563","Friday",16,38,1,22,3,13,0,"NTNG","17:00:20","16:58:00",140,"1Y41"
"11564","Monday",18,44,0,21,0,13,0,"NTNG","18:56:35","18:58:00",-85,"1Y49"
"11565","Tuesday",18,46,0.25,24,2,14,0,"NTNG","18:53:55","18:58:00",-245,"1Y49"
"11566","Saturday",9,39,0,21,0,12,0,"NTNG","09:56:14","09:58:00",-106,"1Y13"
"11567","Tuesday",17,42,0,23,0,15,0,"NTNG","17:54:41","17:58:00",-199,"1Y45"
"11568","Wednesday",11,41,0,21,0,14,0,"NTNG","11:55:09","11:58:00",-171,"1Y21"
"11569","Sunday",15,28,0,17,0,6,0,"NTNG","16:07:34","15:58:00",574,"1Y37"
"11570","Wednesday",8,39,1,20,1.5,13,0,"NTNG","08:58:26","08:58:00",26,"1Y09"
"11571","Saturday",18,36,0,26,0.25,13,0,"NTNG","18:52:46","18:58:00",-314,"1Y49"
"11572","Wednesday",13,41,0,24,1.75,14,0.25,"NTNG","13:57:02","13:58:00",-58,"1Y29"
"11573","Tuesday",18,48,0.5,25,0,14,0,"NTNG","18:51:54","18:58:00",-366,"1Y49"
"11574","Monday",14,39,0,25,1,14,0,"NTNG","14:55:11","14:58:00",-169,"1Y33"
"11575","Wednesday",17,44,0.5,22,0,15,0,"NTNG","17:55:58","17:58:00",-122,"1Y45"
"11576","Tuesday",12,39,0,25,2,14,0,"NTNG","12:52:25","12:58:00",-335,"1Y25"
"11577","Tuesday",8,40,0,20,0,13,0,"NTNG","08:58:13","08:58:00",13,"1Y09"
"11578","Sunday",14,22,0,16,0,7,0.5,"NTNG","14:53:55","14:58:00",-245,"1Y33"
"11579","Wednesday",16,38,0,21,1.5,14,0,"NTNG","16:55:58","16:58:00",-122,"1Y41"
"11580","Monday",17,39,0.5,22,0,15,0,"NTNG","18:03:59","17:58:00",359,"1Y45"
"11581","Friday",12,37,0,20,0.5,14,0,"NTNG","12:57:29","12:58:00",-31,"1Y25"
"11582","Wednesday",19,42,0.5,18,0,13,0,"NTNG","19:57:36","19:58:00",-24,"1Y53"
"11583","Wednesday",20,40,0,23,0,11,0,"NTNG","20:52:38","20:58:00",-322,"1Y57"
"11584","Friday",14,40,0,24,1,14,0,"NTNG","14:54:03","14:58:00",-237,"1Y33"
"11585","Friday",13,40,0,23,0,14,0,"NTNG","13:57:00","13:58:00",-60,"1Y29"
"11586","Thursday",12,38,0,23,0,14,0,"NTNG","12:52:52","12:58:00",-308,"1Y25"
"11587","Wednesday",7,32,0.75,16,0,11,0,"NTNG","08:11:47","07:58:00",827,"1Y05"
"11588","Tuesday",19,42,0,25,0,13,0,"NTNG","19:54:42","19:58:00",-198,"1Y53"
"11589","Wednesday",19,38,0.75,21,1.5,14,0,"NTNG","20:03:14","19:58:00",314,"1Y53"
"11590","Tuesday",11,41,0,24,0,14,0,"NTNG","11:53:36","11:58:00",-264,"1Y21"
"11591","Wednesday",7,32,0,18,0,11,0,"NTNG","07:52:08","07:58:00",-352,"1Y05"
"11592","Tuesday",20,37,0.5,21,1,11,0,"NTNG","20:57:55","20:58:00",-5,"1Y57"
"11593","Tuesday",17,46,0.5,22,0,15,0,"NTNG","17:53:09","17:58:00",-291,"1Y45"
"11594","Friday",17,43,2.5,22,2,15,0,"NTNG","17:54:40","17:58:00",-200,"1Y45"
"11595","Monday",9,43,0,21,1.5,13,0,"NTNG","09:53:56","09:58:00",-244,"1Y13"
"11596","Friday",9,42,0,22,0,13,0,"NTNG","09:55:54","09:58:00",-126,"1Y13"
"11597","Monday",9,42,2,21,0.5,14,0,"NTNG","09:54:23","09:58:00",-217,"1Y13"
"11598","Friday",12,40,1,21,1,14,0,"NTNG","13:04:13","12:58:00",373,"1Y25"
"11599","Tuesday",10,40,1.5,25,0.5,13,0,"NTNG","11:05:42","10:58:00",462,"1Y17"
